rock_out,featset,hidden,act,alpha,inner_mape
r7,md_full11,"(16, 8, 4)",tanh,0.5,35.7724484297194
r7,md_full11,"(16, 8, 4)",tanh,1.0,26.865925167877368
r7,md_full11,"(16, 8, 4)",tanh,2.0,28.072622137659984
r7,md_full11,"(16, 8, 4)",tanh,3.0,21.18085733571323
r7,md_full11,"(16, 8, 4)",tanh,5.0,21.014603496081577
r7,md_full11,"(16, 8, 4)",tanh,10.0,27.070127489598605
r7,md_full11,"(24, 12, 6)",tanh,0.5,34.95912511680616
r7,md_full11,"(24, 12, 6)",tanh,1.0,27.44866472743438
r7,md_full11,"(24, 12, 6)",tanh,2.0,24.487190957965744
r7,md_full11,"(24, 12, 6)",tanh,3.0,23.248194369672767
r7,md_full11,"(24, 12, 6)",tanh,5.0,20.91972993467338
r7,md_full11,"(24, 12, 6)",tanh,10.0,26.781941508128316
r8,md_zeta9,"(8,)",tanh,0.5,27.55354311602581
r8,md_zeta9,"(8,)",tanh,1.0,29.21447839753269
r8,md_zeta9,"(8,)",tanh,2.0,27.58852025071211
r8,md_zeta9,"(8,)",tanh,3.0,27.023696000351208
r8,md_zeta9,"(8,)",tanh,5.0,28.31777882903564
r8,md_zeta9,"(8,)",tanh,10.0,33.51612429859941
r8,md_zeta9,"(12,)",tanh,0.5,28.52538514359939
r8,md_zeta9,"(12,)",tanh,1.0,26.74802894191317
r8,md_zeta9,"(12,)",tanh,2.0,27.2975599802418
r8,md_zeta9,"(12,)",tanh,3.0,27.28848242868413
r8,md_zeta9,"(12,)",tanh,5.0,28.575598004404945
r8,md_zeta9,"(12,)",tanh,10.0,33.745807486852385
r8,md_zeta9,"(4, 2)",tanh,0.5,32.78207847877494
r8,md_zeta9,"(4, 2)",tanh,1.0,30.36092199246003
r8,md_zeta9,"(4, 2)",tanh,2.0,26.113982424469405
r8,md_zeta9,"(4, 2)",tanh,3.0,26.30664983177386
r8,md_zeta9,"(4, 2)",tanh,5.0,26.820801142388795
r8,md_zeta9,"(4, 2)",tanh,10.0,30.32909650647614
r8,md_zeta9,"(6, 3)",tanh,0.5,32.29085532857512
r8,md_zeta9,"(6, 3)",tanh,1.0,28.784766262423496
r8,md_zeta9,"(6, 3)",tanh,2.0,25.910753118180416
r8,md_zeta9,"(6, 3)",tanh,3.0,25.402968937241557
r8,md_zeta9,"(6, 3)",tanh,5.0,25.76586521169721
r8,md_zeta9,"(6, 3)",tanh,10.0,30.201837694071948
r8,md_zeta9,"(8, 4)",tanh,0.5,29.154292862275717
r8,md_zeta9,"(8, 4)",tanh,1.0,28.573726241012174
r8,md_zeta9,"(8, 4)",tanh,2.0,25.995279050690453
r8,md_zeta9,"(8, 4)",tanh,3.0,26.7558797220798
r8,md_zeta9,"(8, 4)",tanh,5.0,25.859899495716636
r8,md_zeta9,"(8, 4)",tanh,10.0,30.2652819347673
r8,md_zeta9,"(10, 5)",tanh,0.5,27.515288790634525
r8,md_zeta9,"(10, 5)",tanh,1.0,26.21681810700012
r8,md_zeta9,"(10, 5)",tanh,2.0,25.883846576270408
r8,md_zeta9,"(10, 5)",tanh,3.0,25.383702816540055
r8,md_zeta9,"(10, 5)",tanh,5.0,25.230058361785545
r8,md_zeta9,"(10, 5)",tanh,10.0,29.89914612989425
r8,md_zeta9,"(12, 6)",tanh,0.5,26.51439877250056
r8,md_zeta9,"(12, 6)",tanh,1.0,25.31334589302244
r8,md_zeta9,"(12, 6)",tanh,2.0,26.21552643990328
r8,md_zeta9,"(12, 6)",tanh,3.0,26.11904261413472
r8,md_zeta9,"(12, 6)",tanh,5.0,25.85062406511796
r8,md_zeta9,"(12, 6)",tanh,10.0,29.867212116812937
r8,md_zeta9,"(16, 8)",tanh,0.5,27.492434912184883
r8,md_zeta9,"(16, 8)",tanh,1.0,26.481377520835263
r8,md_zeta9,"(16, 8)",tanh,2.0,25.45981931289791
r8,md_zeta9,"(16, 8)",tanh,3.0,26.43125783217408
r8,md_zeta9,"(16, 8)",tanh,5.0,25.626454045817503
r8,md_zeta9,"(16, 8)",tanh,10.0,29.448052536012817
r8,md_zeta9,"(20, 10)",tanh,0.5,26.9087857665406
r8,md_zeta9,"(20, 10)",tanh,1.0,25.864995374702083
r8,md_zeta9,"(20, 10)",tanh,2.0,28.160185721541666
r8,md_zeta9,"(20, 10)",tanh,3.0,27.53688371727532
r8,md_zeta9,"(20, 10)",tanh,5.0,27.339470836594764
r8,md_zeta9,"(20, 10)",tanh,10.0,29.438931065689275
r8,md_zeta9,"(24, 12)",tanh,0.5,30.78996843165111
r8,md_zeta9,"(24, 12)",tanh,1.0,28.83675942014471
r8,md_zeta9,"(24, 12)",tanh,2.0,27.67832867034475
r8,md_zeta9,"(24, 12)",tanh,3.0,26.467918416330537
r8,md_zeta9,"(24, 12)",tanh,5.0,26.9461301286788
r8,md_zeta9,"(24, 12)",tanh,10.0,29.888838395775924
r8,md_zeta9,"(8, 8)",tanh,0.5,29.47174040941759
r8,md_zeta9,"(8, 8)",tanh,1.0,31.80300369015731
r8,md_zeta9,"(8, 8)",tanh,2.0,29.74516539188552
r8,md_zeta9,"(8, 8)",tanh,3.0,26.29208640143405
r8,md_zeta9,"(8, 8)",tanh,5.0,26.278289267661155
r8,md_zeta9,"(8, 8)",tanh,10.0,29.27305755688995
r8,md_zeta9,"(16, 16)",tanh,0.5,31.25655017224057
r8,md_zeta9,"(16, 16)",tanh,1.0,25.696910599210003
r8,md_zeta9,"(16, 16)",tanh,2.0,26.07961436565173
r8,md_zeta9,"(16, 16)",tanh,3.0,26.04137618435393
r8,md_zeta9,"(16, 16)",tanh,5.0,26.501989614990883
r8,md_zeta9,"(16, 16)",tanh,10.0,30.094565078096757
r8,md_zeta9,"(8, 4, 2)",tanh,0.5,32.806470420718526
r8,md_zeta9,"(8, 4, 2)",tanh,1.0,26.980976688863556
r8,md_zeta9,"(8, 4, 2)",tanh,2.0,23.6238290532546
r8,md_zeta9,"(8, 4, 2)",tanh,3.0,25.18591212513212
r8,md_zeta9,"(8, 4, 2)",tanh,5.0,24.837413140908176
r8,md_zeta9,"(8, 4, 2)",tanh,10.0,28.84553890929125
r8,md_zeta9,"(12, 6, 3)",tanh,0.5,29.192116668171398
r8,md_zeta9,"(12, 6, 3)",tanh,1.0,26.90642964225268
r8,md_zeta9,"(12, 6, 3)",tanh,2.0,23.256253549387093
r8,md_zeta9,"(12, 6, 3)",tanh,3.0,24.67534278854736
r8,md_zeta9,"(12, 6, 3)",tanh,5.0,27.36878179489448
r8,md_zeta9,"(12, 6, 3)",tanh,10.0,28.785932320932385
r8,md_zeta9,"(16, 8, 4)",tanh,0.5,27.91629639112928
r8,md_zeta9,"(16, 8, 4)",tanh,1.0,26.913326764026955
r8,md_zeta9,"(16, 8, 4)",tanh,2.0,24.50876435290927
r8,md_zeta9,"(16, 8, 4)",tanh,3.0,23.878496569541
r8,md_zeta9,"(16, 8, 4)",tanh,5.0,24.502712745392245
r8,md_zeta9,"(16, 8, 4)",tanh,10.0,29.31898363351591
r8,md_zeta9,"(24, 12, 6)",tanh,0.5,31.0635239291316
r8,md_zeta9,"(24, 12, 6)",tanh,1.0,27.48461106942152
r8,md_zeta9,"(24, 12, 6)",tanh,2.0,26.267032954988338
r8,md_zeta9,"(24, 12, 6)",tanh,3.0,24.16469449760041
r8,md_zeta9,"(24, 12, 6)",tanh,5.0,25.994592184845068
r8,md_zeta9,"(24, 12, 6)",tanh,10.0,28.681864398578984
r8,md_beta9,"(8,)",tanh,0.5,53.44601961740186
r8,md_beta9,"(8,)",tanh,1.0,49.82161939686945
r8,md_beta9,"(8,)",tanh,2.0,43.10107196486816
r8,md_beta9,"(8,)",tanh,3.0,41.6095363089958
r8,md_beta9,"(8,)",tanh,5.0,37.33418471742257
r8,md_beta9,"(8,)",tanh,10.0,39.38795156908344
r8,md_beta9,"(12,)",tanh,0.5,50.50640000285894
r8,md_beta9,"(12,)",tanh,1.0,47.45077586569961
r8,md_beta9,"(12,)",tanh,2.0,42.85504808362735
r8,md_beta9,"(12,)",tanh,3.0,38.984429005664325
r8,md_beta9,"(12,)",tanh,5.0,37.52801972950397
r8,md_beta9,"(12,)",tanh,10.0,39.465593227564646
r8,md_beta9,"(4, 2)",tanh,0.5,40.54093027327117
r8,md_beta9,"(4, 2)",tanh,1.0,38.163191954837735
r8,md_beta9,"(4, 2)",tanh,2.0,39.0583160366124
r8,md_beta9,"(4, 2)",tanh,3.0,39.24350319959336
r8,md_beta9,"(4, 2)",tanh,5.0,38.51781522286649
r8,md_beta9,"(4, 2)",tanh,10.0,38.43768278751274
r8,md_beta9,"(6, 3)",tanh,0.5,57.43429087705511
r8,md_beta9,"(6, 3)",tanh,1.0,51.30538031743559
r8,md_beta9,"(6, 3)",tanh,2.0,47.608908632187706
r8,md_beta9,"(6, 3)",tanh,3.0,40.02993340135063
r8,md_beta9,"(6, 3)",tanh,5.0,38.851681213776246
r8,md_beta9,"(6, 3)",tanh,10.0,39.42644200933288
r8,md_beta9,"(8, 4)",tanh,0.5,58.65213892649829
r8,md_beta9,"(8, 4)",tanh,1.0,45.07802250010937
r8,md_beta9,"(8, 4)",tanh,2.0,45.57386459104104
r8,md_beta9,"(8, 4)",tanh,3.0,42.831889414905255
r8,md_beta9,"(8, 4)",tanh,5.0,39.60168338034638
r8,md_beta9,"(8, 4)",tanh,10.0,37.79538410973173
r8,md_beta9,"(10, 5)",tanh,0.5,53.92099031667173
r8,md_beta9,"(10, 5)",tanh,1.0,58.80372373973535
r8,md_beta9,"(10, 5)",tanh,2.0,50.844358407077856
r8,md_beta9,"(10, 5)",tanh,3.0,40.70154520589234
r8,md_beta9,"(10, 5)",tanh,5.0,39.031356283034725
r8,md_beta9,"(10, 5)",tanh,10.0,37.30343053909229
r8,md_beta9,"(12, 6)",tanh,0.5,60.59431201304932
r8,md_beta9,"(12, 6)",tanh,1.0,55.95871535965682
r8,md_beta9,"(12, 6)",tanh,2.0,50.29264310170989
r8,md_beta9,"(12, 6)",tanh,3.0,45.0409072977367
r8,md_beta9,"(12, 6)",tanh,5.0,41.3004876679151
r8,md_beta9,"(12, 6)",tanh,10.0,37.32469303349069
r8,md_beta9,"(16, 8)",tanh,0.5,58.05880392752304
r8,md_beta9,"(16, 8)",tanh,1.0,61.67058036421645
r8,md_beta9,"(16, 8)",tanh,2.0,53.54457139313131
r8,md_beta9,"(16, 8)",tanh,3.0,44.237537107406965
r8,md_beta9,"(16, 8)",tanh,5.0,41.41157294021647
r8,md_beta9,"(16, 8)",tanh,10.0,37.12661556922851
r8,md_beta9,"(20, 10)",tanh,0.5,61.31046528417996
r8,md_beta9,"(20, 10)",tanh,1.0,58.25652184169987
r8,md_beta9,"(20, 10)",tanh,2.0,53.73006392373876
r8,md_beta9,"(20, 10)",tanh,3.0,44.2227994287059
r8,md_beta9,"(20, 10)",tanh,5.0,40.793525453369455
r8,md_beta9,"(20, 10)",tanh,10.0,36.944715966147584
r8,md_beta9,"(24, 12)",tanh,0.5,63.77439430664091
r8,md_beta9,"(24, 12)",tanh,1.0,57.06501542715949
r8,md_beta9,"(24, 12)",tanh,2.0,52.74075652555913
r8,md_beta9,"(24, 12)",tanh,3.0,47.03305825755817
r8,md_beta9,"(24, 12)",tanh,5.0,41.29934655008445
r8,md_beta9,"(24, 12)",tanh,10.0,37.89140215088638
r8,md_beta9,"(8, 8)",tanh,0.5,54.85556735008849
r8,md_beta9,"(8, 8)",tanh,1.0,61.36831064470484
r8,md_beta9,"(8, 8)",tanh,2.0,49.03270701965088
r8,md_beta9,"(8, 8)",tanh,3.0,42.2369705054115
r8,md_beta9,"(8, 8)",tanh,5.0,40.27765661197792
r8,md_beta9,"(8, 8)",tanh,10.0,37.47438489742539
r8,md_beta9,"(16, 16)",tanh,0.5,58.8145871610328
r8,md_beta9,"(16, 16)",tanh,1.0,56.62492720591488
r8,md_beta9,"(16, 16)",tanh,2.0,49.75935356179704
r8,md_beta9,"(16, 16)",tanh,3.0,45.62034677358515
r8,md_beta9,"(16, 16)",tanh,5.0,41.44928126519898
r8,md_beta9,"(16, 16)",tanh,10.0,37.13921884783405
r8,md_beta9,"(8, 4, 2)",tanh,0.5,52.84284899020362
r8,md_beta9,"(8, 4, 2)",tanh,1.0,50.40809692122353
r8,md_beta9,"(8, 4, 2)",tanh,2.0,46.74771348824898
r8,md_beta9,"(8, 4, 2)",tanh,3.0,41.05724145152065
r8,md_beta9,"(8, 4, 2)",tanh,5.0,39.17245659483952
r8,md_beta9,"(8, 4, 2)",tanh,10.0,37.11932505213253
r8,md_beta9,"(12, 6, 3)",tanh,0.5,60.21939272601217
r8,md_beta9,"(12, 6, 3)",tanh,1.0,55.30758597447782
r8,md_beta9,"(12, 6, 3)",tanh,2.0,48.517537539119225
r8,md_beta9,"(12, 6, 3)",tanh,3.0,43.79726725653386
r8,md_beta9,"(12, 6, 3)",tanh,5.0,39.934475431887904
r8,md_beta9,"(12, 6, 3)",tanh,10.0,37.64032255201008
r8,md_beta9,"(16, 8, 4)",tanh,0.5,62.8353220532313
r8,md_beta9,"(16, 8, 4)",tanh,1.0,56.085053222653286
r8,md_beta9,"(16, 8, 4)",tanh,2.0,51.925341966901534
r8,md_beta9,"(16, 8, 4)",tanh,3.0,45.7931111452549
r8,md_beta9,"(16, 8, 4)",tanh,5.0,40.93993359630783
r8,md_beta9,"(16, 8, 4)",tanh,10.0,37.12425385465235
r8,md_beta9,"(24, 12, 6)",tanh,0.5,59.66085654228389
r8,md_beta9,"(24, 12, 6)",tanh,1.0,58.89838797391144
r8,md_beta9,"(24, 12, 6)",tanh,2.0,56.91603156591314
r8,md_beta9,"(24, 12, 6)",tanh,3.0,47.65222170154045
r8,md_beta9,"(24, 12, 6)",tanh,5.0,39.46521785759969
r8,md_beta9,"(24, 12, 6)",tanh,10.0,37.081921654866086
r8,md_full11,"(8,)",tanh,0.5,29.853578774120628
r8,md_full11,"(8,)",tanh,1.0,27.111893592175136
r8,md_full11,"(8,)",tanh,2.0,24.31101522267017
r8,md_full11,"(8,)",tanh,3.0,25.014769587723865
r8,md_full11,"(8,)",tanh,5.0,27.014754220074813
r8,md_full11,"(8,)",tanh,10.0,30.71101592471291
r8,md_full11,"(12,)",tanh,0.5,32.02911173149492
r8,md_full11,"(12,)",tanh,1.0,29.62227891439004
r8,md_full11,"(12,)",tanh,2.0,25.65872439073322
r8,md_full11,"(12,)",tanh,3.0,25.189929052612197
r8,md_full11,"(12,)",tanh,5.0,26.55191864965509
r8,md_full11,"(12,)",tanh,10.0,30.99192542291121
r8,md_full11,"(4, 2)",tanh,0.5,28.7549122008991
r8,md_full11,"(4, 2)",tanh,1.0,30.735173088105583
r8,md_full11,"(4, 2)",tanh,2.0,28.874960517746796
r8,md_full11,"(4, 2)",tanh,3.0,27.102751205979416
r8,md_full11,"(4, 2)",tanh,5.0,26.51093627333648
r8,md_full11,"(4, 2)",tanh,10.0,30.92861276530357
r8,md_full11,"(6, 3)",tanh,0.5,32.13961334449534
r8,md_full11,"(6, 3)",tanh,1.0,30.470448161085688
r8,md_full11,"(6, 3)",tanh,2.0,26.449414734723213
r8,md_full11,"(6, 3)",tanh,3.0,23.03696823821107
r8,md_full11,"(6, 3)",tanh,5.0,23.99574725911357
r8,md_full11,"(6, 3)",tanh,10.0,30.0268540418406
r8,md_full11,"(8, 4)",tanh,0.5,37.98268803794937
r8,md_full11,"(8, 4)",tanh,1.0,33.26140206911605
r8,md_full11,"(8, 4)",tanh,2.0,29.4315674983388
r8,md_full11,"(8, 4)",tanh,3.0,25.550037522209838
r8,md_full11,"(8, 4)",tanh,5.0,24.51076278156481
r8,md_full11,"(8, 4)",tanh,10.0,28.644447196719103
r8,md_full11,"(10, 5)",tanh,0.5,38.08294090394328
r8,md_full11,"(10, 5)",tanh,1.0,31.08375344852661
r8,md_full11,"(10, 5)",tanh,2.0,29.194242905215837
r8,md_full11,"(10, 5)",tanh,3.0,26.193914658713048
r8,md_full11,"(10, 5)",tanh,5.0,25.36436353526269
r8,md_full11,"(10, 5)",tanh,10.0,28.64198129468441
r8,md_full11,"(12, 6)",tanh,0.5,37.84087453379471
r8,md_full11,"(12, 6)",tanh,1.0,34.87236846994979
r8,md_full11,"(12, 6)",tanh,2.0,28.806194019990077
r8,md_full11,"(12, 6)",tanh,3.0,26.397936745844152
r8,md_full11,"(12, 6)",tanh,5.0,26.29959112167191
r8,md_full11,"(12, 6)",tanh,10.0,28.245803649989405
r8,md_full11,"(16, 8)",tanh,0.5,35.58482711916064
r8,md_full11,"(16, 8)",tanh,1.0,38.78079497969771
r8,md_full11,"(16, 8)",tanh,2.0,29.5406221134008
r8,md_full11,"(16, 8)",tanh,3.0,28.246563125779343
r8,md_full11,"(16, 8)",tanh,5.0,26.90649294130996
r8,md_full11,"(16, 8)",tanh,10.0,28.2409409404328
r8,md_full11,"(20, 10)",tanh,0.5,34.56435604974276
r8,md_full11,"(20, 10)",tanh,1.0,35.253398460347455
r8,md_full11,"(20, 10)",tanh,2.0,29.510303299806942
r8,md_full11,"(20, 10)",tanh,3.0,27.27420306301885
r8,md_full11,"(20, 10)",tanh,5.0,24.45236128396767
r8,md_full11,"(20, 10)",tanh,10.0,28.0003259751403
r8,md_full11,"(24, 12)",tanh,0.5,30.067975363144438
r8,md_full11,"(24, 12)",tanh,1.0,30.62852783863577
r8,md_full11,"(24, 12)",tanh,2.0,30.99058113981897
r8,md_full11,"(24, 12)",tanh,3.0,27.579003562290545
r8,md_full11,"(24, 12)",tanh,5.0,26.70982180801015
r8,md_full11,"(24, 12)",tanh,10.0,28.217634933135777
r8,md_full11,"(8, 8)",tanh,0.5,37.01543073750513
r8,md_full11,"(8, 8)",tanh,1.0,30.473081205536648
r8,md_full11,"(8, 8)",tanh,2.0,29.707155358300383
r8,md_full11,"(8, 8)",tanh,3.0,27.70248050854989
r8,md_full11,"(8, 8)",tanh,5.0,25.870428813787363
r8,md_full11,"(8, 8)",tanh,10.0,28.24509102853625
r8,md_full11,"(16, 16)",tanh,0.5,34.17776173772775
r8,md_full11,"(16, 16)",tanh,1.0,31.607927280760844
r8,md_full11,"(16, 16)",tanh,2.0,28.989648515320077
r8,md_full11,"(16, 16)",tanh,3.0,28.243543843576752
r8,md_full11,"(16, 16)",tanh,5.0,24.290875709448702
r8,md_full11,"(16, 16)",tanh,10.0,28.516194053790265
r8,md_full11,"(8, 4, 2)",tanh,0.5,38.47919601201226
r8,md_full11,"(8, 4, 2)",tanh,1.0,35.158700105148945
r8,md_full11,"(8, 4, 2)",tanh,2.0,30.283303484976862
r8,md_full11,"(8, 4, 2)",tanh,3.0,26.559946699898045
r8,md_full11,"(8, 4, 2)",tanh,5.0,27.826598762750752
r8,md_full11,"(8, 4, 2)",tanh,10.0,30.47334185068705
r8,md_full11,"(12, 6, 3)",tanh,0.5,36.47552807657912
r8,md_full11,"(12, 6, 3)",tanh,1.0,32.17985697637189
r8,md_full11,"(12, 6, 3)",tanh,2.0,32.37597730167672
r8,md_full11,"(12, 6, 3)",tanh,3.0,27.83588334615059
r8,md_full11,"(12, 6, 3)",tanh,5.0,26.04718811288412
r8,md_full11,"(12, 6, 3)",tanh,10.0,28.464572861984248
r8,md_full11,"(16, 8, 4)",tanh,0.5,38.14538342296787
r8,md_full11,"(16, 8, 4)",tanh,1.0,34.921016563478766
r8,md_full11,"(16, 8, 4)",tanh,2.0,29.98184108217106
r8,md_full11,"(16, 8, 4)",tanh,3.0,26.19907116558453
r8,md_full11,"(16, 8, 4)",tanh,5.0,23.00646616965309
r8,md_full11,"(16, 8, 4)",tanh,10.0,31.048682935019087
r8,md_full11,"(24, 12, 6)",tanh,0.5,38.27234797867364
r8,md_full11,"(24, 12, 6)",tanh,1.0,33.14628299539068
r8,md_full11,"(24, 12, 6)",tanh,2.0,30.17816769151936
r8,md_full11,"(24, 12, 6)",tanh,3.0,28.267781684181895
r8,md_full11,"(24, 12, 6)",tanh,5.0,27.051519665073577
r8,md_full11,"(24, 12, 6)",tanh,10.0,28.79619435073414
r9,md_zeta9,"(8,)",tanh,0.5,32.25724753695319
r9,md_zeta9,"(8,)",tanh,1.0,29.19264679611706
r9,md_zeta9,"(8,)",tanh,2.0,29.70675317944055
r9,md_zeta9,"(8,)",tanh,3.0,28.54152025668132
r9,md_zeta9,"(8,)",tanh,5.0,30.398504186675456
r9,md_zeta9,"(8,)",tanh,10.0,35.28163974983736
r9,md_zeta9,"(12,)",tanh,0.5,27.161089256230944
r9,md_zeta9,"(12,)",tanh,1.0,29.233361830934346
r9,md_zeta9,"(12,)",tanh,2.0,29.31687965854382
r9,md_zeta9,"(12,)",tanh,3.0,29.388624353779157
r9,md_zeta9,"(12,)",tanh,5.0,30.116006261593576
r9,md_zeta9,"(12,)",tanh,10.0,35.578420289757574
r9,md_zeta9,"(4, 2)",tanh,0.5,34.634164534410374
r9,md_zeta9,"(4, 2)",tanh,1.0,28.44509148547583
r9,md_zeta9,"(4, 2)",tanh,2.0,27.028649825214547
r9,md_zeta9,"(4, 2)",tanh,3.0,26.608154999960004
r9,md_zeta9,"(4, 2)",tanh,5.0,29.682948747649483
r9,md_zeta9,"(4, 2)",tanh,10.0,33.340977605055805
r9,md_zeta9,"(6, 3)",tanh,0.5,27.3603931629277
r9,md_zeta9,"(6, 3)",tanh,1.0,27.34066942243488
r9,md_zeta9,"(6, 3)",tanh,2.0,29.32924654177977
r9,md_zeta9,"(6, 3)",tanh,3.0,27.320768290067782
r9,md_zeta9,"(6, 3)",tanh,5.0,28.53850818261672
r9,md_zeta9,"(6, 3)",tanh,10.0,32.49336656116166
r9,md_zeta9,"(8, 4)",tanh,0.5,28.91848182388057
r9,md_zeta9,"(8, 4)",tanh,1.0,29.836040937820023
r9,md_zeta9,"(8, 4)",tanh,2.0,30.20685167254717
r9,md_zeta9,"(8, 4)",tanh,3.0,28.53986085700809
r9,md_zeta9,"(8, 4)",tanh,5.0,28.573442945933447
r9,md_zeta9,"(8, 4)",tanh,10.0,32.15741617590679
r9,md_zeta9,"(10, 5)",tanh,0.5,28.24987708448861
r9,md_zeta9,"(10, 5)",tanh,1.0,27.668146698503943
r9,md_zeta9,"(10, 5)",tanh,2.0,28.3272280178552
r9,md_zeta9,"(10, 5)",tanh,3.0,27.844768018861725
r9,md_zeta9,"(10, 5)",tanh,5.0,28.245275480621068
r9,md_zeta9,"(10, 5)",tanh,10.0,32.51621135738391
r9,md_zeta9,"(12, 6)",tanh,0.5,28.913490795143456
r9,md_zeta9,"(12, 6)",tanh,1.0,29.45627077923704
r9,md_zeta9,"(12, 6)",tanh,2.0,29.068085665701823
r9,md_zeta9,"(12, 6)",tanh,3.0,28.280900180257937
r9,md_zeta9,"(12, 6)",tanh,5.0,28.32463205207997
r9,md_zeta9,"(12, 6)",tanh,10.0,31.8251050319807
r9,md_zeta9,"(16, 8)",tanh,0.5,31.55058513468282
r9,md_zeta9,"(16, 8)",tanh,1.0,30.336132090465675
r9,md_zeta9,"(16, 8)",tanh,2.0,31.371717265818734
r9,md_zeta9,"(16, 8)",tanh,3.0,29.98528514145395
r9,md_zeta9,"(16, 8)",tanh,5.0,29.08319727922161
r9,md_zeta9,"(16, 8)",tanh,10.0,31.89170628936196
r9,md_zeta9,"(20, 10)",tanh,0.5,28.503006398672976
r9,md_zeta9,"(20, 10)",tanh,1.0,29.497023725212067
r9,md_zeta9,"(20, 10)",tanh,2.0,29.68543143758344
r9,md_zeta9,"(20, 10)",tanh,3.0,28.86967345701684
r9,md_zeta9,"(20, 10)",tanh,5.0,29.209113705363094
r9,md_zeta9,"(20, 10)",tanh,10.0,31.95562240255061
r9,md_zeta9,"(24, 12)",tanh,0.5,30.572382806507232
r9,md_zeta9,"(24, 12)",tanh,1.0,27.642560564482583
r9,md_zeta9,"(24, 12)",tanh,2.0,31.066439876737427
r9,md_zeta9,"(24, 12)",tanh,3.0,30.738862111807062
r9,md_zeta9,"(24, 12)",tanh,5.0,29.01891084726742
r9,md_zeta9,"(24, 12)",tanh,10.0,31.999918870779403
r9,md_zeta9,"(8, 8)",tanh,0.5,36.40314347940697
r9,md_zeta9,"(8, 8)",tanh,1.0,33.80957758619478
r9,md_zeta9,"(8, 8)",tanh,2.0,30.442689651197007
r9,md_zeta9,"(8, 8)",tanh,3.0,28.38257237717761
r9,md_zeta9,"(8, 8)",tanh,5.0,29.64265645766655
r9,md_zeta9,"(8, 8)",tanh,10.0,31.78110276438498
r9,md_zeta9,"(16, 16)",tanh,0.5,29.49775384491352
r9,md_zeta9,"(16, 16)",tanh,1.0,27.631425472068447
r9,md_zeta9,"(16, 16)",tanh,2.0,29.868750101846057
r9,md_zeta9,"(16, 16)",tanh,3.0,28.98480208556092
r9,md_zeta9,"(16, 16)",tanh,5.0,30.07595231494628
r9,md_zeta9,"(16, 16)",tanh,10.0,31.887479329806126
r9,md_zeta9,"(8, 4, 2)",tanh,0.5,38.30759345878042
r9,md_zeta9,"(8, 4, 2)",tanh,1.0,33.181509013152734
r9,md_zeta9,"(8, 4, 2)",tanh,2.0,25.96716572004641
r9,md_zeta9,"(8, 4, 2)",tanh,3.0,24.020124930503837
r9,md_zeta9,"(8, 4, 2)",tanh,5.0,27.13003329420592
r9,md_zeta9,"(8, 4, 2)",tanh,10.0,30.419847119607347
r9,md_zeta9,"(12, 6, 3)",tanh,0.5,28.00280663461376
r9,md_zeta9,"(12, 6, 3)",tanh,1.0,28.073944362209488
r9,md_zeta9,"(12, 6, 3)",tanh,2.0,25.006616976730843
r9,md_zeta9,"(12, 6, 3)",tanh,3.0,25.61636301600976
r9,md_zeta9,"(12, 6, 3)",tanh,5.0,30.584548347330365
r9,md_zeta9,"(12, 6, 3)",tanh,10.0,31.38989950519534
r9,md_zeta9,"(16, 8, 4)",tanh,0.5,31.191883862655608
r9,md_zeta9,"(16, 8, 4)",tanh,1.0,30.051300421088182
r9,md_zeta9,"(16, 8, 4)",tanh,2.0,26.05800150319318
r9,md_zeta9,"(16, 8, 4)",tanh,3.0,26.080657453098546
r9,md_zeta9,"(16, 8, 4)",tanh,5.0,27.668669378480324
r9,md_zeta9,"(16, 8, 4)",tanh,10.0,30.71534327343264
r9,md_zeta9,"(24, 12, 6)",tanh,0.5,30.00446817759219
r9,md_zeta9,"(24, 12, 6)",tanh,1.0,30.05537348646948
r9,md_zeta9,"(24, 12, 6)",tanh,2.0,27.4135910633404
r9,md_zeta9,"(24, 12, 6)",tanh,3.0,26.899791884390595
r9,md_zeta9,"(24, 12, 6)",tanh,5.0,28.04240807460192
r9,md_zeta9,"(24, 12, 6)",tanh,10.0,30.25186168077887
r9,md_beta9,"(8,)",tanh,0.5,49.46689384141744
r9,md_beta9,"(8,)",tanh,1.0,49.69146750486453
r9,md_beta9,"(8,)",tanh,2.0,42.41583051428064
r9,md_beta9,"(8,)",tanh,3.0,41.59582618195783
r9,md_beta9,"(8,)",tanh,5.0,38.13823036052125
r9,md_beta9,"(8,)",tanh,10.0,39.20363066274696
r9,md_beta9,"(12,)",tanh,0.5,49.489812607920726
r9,md_beta9,"(12,)",tanh,1.0,46.16704183439165
r9,md_beta9,"(12,)",tanh,2.0,42.542522327350376
r9,md_beta9,"(12,)",tanh,3.0,39.49855842457176
r9,md_beta9,"(12,)",tanh,5.0,39.11265417522858
r9,md_beta9,"(12,)",tanh,10.0,39.32866107564838
r9,md_beta9,"(4, 2)",tanh,0.5,42.61604375483033
r9,md_beta9,"(4, 2)",tanh,1.0,40.20485916327264
r9,md_beta9,"(4, 2)",tanh,2.0,36.88642148633888
r9,md_beta9,"(4, 2)",tanh,3.0,38.16654185606616
r9,md_beta9,"(4, 2)",tanh,5.0,36.78944562810099
r9,md_beta9,"(4, 2)",tanh,10.0,38.740435596899474
